STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/2/2020,0.03,0,,55,65,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/3/2020,0,0,,51,63,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/4/2020,0,0,,52,63,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/5/2020,0,0,,55,64,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/6/2020,0,0,,54,68,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/7/2020,0,0,,62,72,55
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/8/2020,0,0,,56,63,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/9/2020,0,0,,54,70,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/10/2020,0,0,,63,76,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/11/2020,0.02,0,,64,67,54
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/12/2020,0.5,0,,53,53,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/13/2020,0.03,0,,56,62,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/14/2020,0,0,,53,68,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/15/2020,0,0,,62,75,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/16/2020,0.14,0,,56,60,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/17/2020,0,0,,46,58,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/18/2020,0,0,,48,63,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/19/2020,0,0,,58,64,52
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/20/2020,0,0,,63,70,56
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/21/2020,0,0,,65,75,54
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/22/2020,0,0,,68,83,60
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/23/2020,0,0,,66,75,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/24/2020,0.01,0,,60,65,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/25/2020,0.05,0,,45,55,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/26/2020,0.14,0,,51,60,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/27/2020,0,0,,51,55,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/28/2020,0.29,0,,51,57,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/29/2020,1.71,0,,48,50,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/30/2020,0.46,0.2,,42,45,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/31/2020,0,0,,36,48,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/1/2020,0.22,0,,44,51,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/2/2020,0,0.3,,39,43,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/3/2020,0,0,,43,54,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/4/2020,0,0,,46,67,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/5/2020,0,0,,57,71,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/6/2020,0,0,,58,71,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/7/2020,0,0,,56,72,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/8/2020,0,0,,55,76,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/9/2020,0,0,,56,75,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/10/2020,0,0,,62,76,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/11/2020,0.75,0,,66,70,62
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/12/2020,0,0,,53,65,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/13/2020,0,0,,41,53,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/14/2020,0,0,,43,50,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/15/2020,0.27,0,,44,58,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/16/2020,0,0,,47,49,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/17/2020,0.06,0,,36,42,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/18/2020,0,0,,31,33,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/19/2020,0,0,,31,49,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/20/2020,0,0,,50,65,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/21/2020,0,0,,52,56,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/22/2020,0.02,0,,41,56,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/23/2020,0.34,0,,48,56,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/24/2020,0,0,,40,44,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/25/2020,0.09,0,,42,52,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/26/2020,0.16,0,,54,61,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/27/2020,0,0,,53,53,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/28/2020,0,0,,47,52,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/29/2020,0,0,,39,52,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/30/2020,0.54,0,,50,62,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/1/2020,0.01,0,,45,51,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/2/2020,0.01,0.3,,35,42,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/3/2020,0,0,,37,47,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/4/2020,0,0,,47,56,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/5/2020,0,0,,42,43,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/6/2020,0,0,,33,36,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/7/2020,0,0,,31,36,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/8/2020,0,0,,31,36,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/9/2020,0.29,3.2,,31,36,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/10/2020,0,0,,39,47,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/11/2020,0,0,,39,54,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/12/2020,0,0,,44,59,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/13/2020,0,0,,48,52,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/14/2020,0.14,0.3,,38,41,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/15/2020,0,0,,31,35,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/16/2020,0.69,7,,24,27,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/17/2020,0.43,4,,24,29,16
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/18/2020,0,0,,22,27,12
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/19/2020,0,0,,16,25,5
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/20/2020,0,0,,28,37,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/21/2020,0,0,,35,40,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/22/2020,0,0,,37,41,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/23/2020,0,0,,37,43,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/24/2020,1.31,0,,47,61,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/25/2020,0.58,1,,46,64,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/26/2020,0,0,,22,23,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/27/2020,0,0,,26,37,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/28/2020,0.01,0,,37,48,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/29/2020,0,0.1,,34,38,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/30/2020,0.02,0,,29,38,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/31/2020,0.03,0,,37,39,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/1/2021,0.33,0,,28,36,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/2/2021,0.01,0,,37,44,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/3/2021,0.41,3.2,,33,36,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/4/2021,0.03,0,,34,39,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/5/2021,0,0,,35,37,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/6/2021,0,0,,35,35,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/7/2021,0,0,,32,35,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/8/2021,0,0,,28,34,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/9/2021,0,0,,26,37,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/10/2021,0,0,,31,39,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/11/2021,0,0,,27,38,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/12/2021,0,0,,30,40,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/13/2021,0,0,,34,36,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/14/2021,0.1,0.2,,36,41,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/15/2021,0.03,0,,38,43,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/16/2021,0.2,0,,39,43,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/17/2021,0,0,,35,39,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/18/2021,0.17,1,,36,40,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/19/2021,0,0,,33,36,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/20/2021,0.01,0.1,,31,34,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/21/2021,0,0,,27,39,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/22/2021,0,0,,36,40,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/23/2021,0,0,,26,28,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/24/2021,0,0,,23,29,18
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/25/2021,0,0,,24,34,15
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/26/2021,0.15,1.1,,31,33,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/27/2021,0,0,,31,35,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/28/2021,0,0,,24,27,18
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/29/2021,0,0,,17,20,11
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/30/2021,0,0,,19,28,13
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/31/2021,0.22,2.6,,20,27,13
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/1/2021,0.81,13.5,,24,30,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/2/2021,0.12,3,,28,32,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/3/2021,0.06,1.5,,28,32,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/4/2021,0,0,,31,42,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/5/2021,0.06,0.5,,36,46,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/6/2021,0,0,,33,37,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/7/2021,0.04,0,,30,36,16
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/8/2021,0,0,,19,27,8
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/9/2021,0.3,3,,25,32,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/10/2021,0.03,0.1,,26,30,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/11/2021,0.05,0.5,,25,28,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/12/2021,0,0,,18,25,8
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/13/2021,0,0,,21,27,12
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/14/2021,0,0,,27,31,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/15/2021,0.19,0,,27,35,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/16/2021,0.54,0,,36,42,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/17/2021,0,0,,23,27,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/18/2021,0.18,1.8,,23,26,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/19/2021,0.16,1.7,,26,31,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/20/2021,0,0,,26,31,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/21/2021,0,0,,25,35,16
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/22/2021,0.2,2,,29,34,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/23/2021,0.02,0,,34,41,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/24/2021,0,0,,42,54,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/25/2021,0,0,,41,46,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/26/2021,0,0,,31,42,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/27/2021,0.11,0.7,,37,43,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/28/2021,0.37,0,,37,44,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/1/2021,0.25,0,,41,44,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/2/2021,0,0,,25,32,18
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/3/2021,0,0,,35,50,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/4/2021,0,0,,37,39,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/5/2021,0,0,,25,35,18
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/6/2021,0,0,,29,30,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/7/2021,0,0,,29,37,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/8/2021,0,0,,28,44,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/9/2021,0,0,,46,60,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/10/2021,0,0,,47,64,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/11/2021,0,0,,57,74,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/12/2021,0,0,,58,63,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/13/2021,0,0,,39,48,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/14/2021,0,0,,40,50,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/15/2021,0,0,,28,37,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/16/2021,0,0,,30,37,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/17/2021,0,0,,39,51,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/18/2021,1.16,0,,43,44,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/19/2021,0,0,,36,42,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/20/2021,0,0,,36,57,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/21/2021,0,0,,45,67,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/22/2021,0,0,,51,68,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/23/2021,0,0,,52,69,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/24/2021,0.41,0,,54,57,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/25/2021,0.04,0,,59,71,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/26/2021,0.01,0,,65,75,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/27/2021,0,0,,55,67,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/28/2021,0.54,0,,57,62,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/29/2021,0,0,,45,51,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/30/2021,0,0,,47,66,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/31/2021,0.52,0,,56,62,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/1/2021,0.13,0.3,,41,44,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/2/2021,0,0,,31,40,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/3/2021,0,0,,35,52,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/4/2021,0,0,,49,64,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/5/2021,0,0,,52,65,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/6/2021,0,0,,53,69,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/7/2021,0.07,0,,57,74,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/8/2021,0,0,,61,74,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/9/2021,0.01,0,,57,61,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/10/2021,0,0,,60,73,52
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/11/2021,0.2,0,,60,64,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/12/2021,0.04,0,,50,53,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/13/2021,0,0,,52,67,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/14/2021,0,0,,55,67,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/15/2021,0.09,0,,51,54,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/16/2021,0.3,0,,40,46,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/17/2021,0.01,0,,44,51,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/18/2021,0,0,,51,61,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/19/2021,0,0,,51,64,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/20/2021,0.01,0,,55,71,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/21/2021,0.11,0,,44,50,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/22/2021,0,0,,36,45,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/23/2021,0,0,,45,64,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/24/2021,0,0,,55,67,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/25/2021,0.19,0,,54,63,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/26/2021,0,0,,47,57,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/27/2021,0,0,,54,77,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/28/2021,0.31,0,,72,85,54
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/29/2021,0.56,0,,66,72,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/30/2021,0.02,0,,58,65,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/1/2021,0,0,,47,64,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/2/2021,0,0,,66,84,56
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/3/2021,0.15,0,,64,69,56
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/4/2021,0.38,0,,64,80,55
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/5/2021,0.59,0,,63,67,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/6/2021,0,0,,53,61,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/7/2021,0.04,0,,51,63,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/8/2021,0.41,0,,47,54,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/9/2021,0.42,0,,45,56,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/10/2021,0.12,0,,49,61,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/11/2021,0.01,0,,49,58,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/12/2021,0,0,,51,66,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/13/2021,0,0,,53,69,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/14/2021,0,0,,57,74,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/15/2021,0,0,,60,75,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/16/2021,0.01,0,,60,72,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/17/2021,0,0,,60,77,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/18/2021,0,0,,65,81,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/19/2021,0,0,,69,87,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/20/2021,0,0,,74,90,56
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",5/21/2021,0,0,,74,89,56
